draft_age,draft_pick,draft_year,entry,games,played_until,player,player_id,plus_minus,point_share,points,position,team,team_id
18,178,1992,178,133,2001,Juha Lind,lindju01,-3,0.9,22,C,Minnesota North Stars,TBL
,181,1990,181,,,Andrew Silverman,,,,,D,New York Rangers,COL
19,183,1989,183,735,2004,Donald Audette,audetdo01,-17,53.4,509,RW,Buffalo Sabres,COL
,180,1991,180,,,John Johnson,,,,,C,New York Islanders,COL
,182,1986,182,,,Geoff Benic,,,,,LW,Chicago Blackhawks,DET
,185,1988,185,,,Jody Praznik,,,,,D,Detroit Red Wings,DAL
18,189,1985,189,862,2002,Gord Murphy,murphgo01,-83,55.7,323,D,Philadelphia Flyers,TOR
,191,1984,191,,,Jeff Crossman,,,,,C,Los Angeles Kings,PIT
,193,1983,193,,,Reine Karlsson,,,,,LW,Hartford Whalers,DAL
,195,1982,195,,,John Franzosa,,,,,G,Los Angeles Kings,BOS
,198,1981,198,,,Mario Proulx,,,,,G,New York Rangers,PHX
,203,1980,203,,,Anders Backstrom,,,,,D,New York Rangers,MTL
,188,1987,188,,,Bruce McDonald,,,,,RW,Philadelphia Flyers,BUF
18,160,2005,160,1,2012,Matt Watkins,watkima01,-1,-0.1,0,RW,Dallas Stars,PIT
18,163,2003,163,749,2019,Brad Richardson,richabr02,-31,18.1,231,C,Colorado Avalanche,PIT
18,162,2004,162,,,Tyler Haskins,haskity01,,,,C,Detroit Red Wings,WSH
19,165,2002,165,,,Justin Maiser,maiseju01,,,,C,St. Louis Blues,CBJ
19,167,2000,167,95,2009,Craig Weller,wellecr01,-10,0.2,14,RW,St. Louis Blues,NYI
,169,1999,169,,,Brad Woods,,,,,D,Florida Panthers,WPG
18,166,2001,166,8,2004,Andy Chiodo,chiodan01,0,1.0,0,G,New York Islanders,WPG
,171,1997,171,,,Rod Leroux,,,,,D,Vancouver Canucks,BOS
,170,1998,170,,,Andrei Troschinsky,,,,,C,St. Louis Blues,TBL
,173,1996,173,,,Daryl Andrews,,,,,D,New Jersey Devils,OTT
,175,1995,175,,,Steve Tardif,,,,,C,Chicago Blackhawks,OTT
,177,1993,177,,,David Ruhly,,,,,LW,Montreal Canadiens,OTT
19,176,1994,176,321,2004,Steve Webb,webbst01,-34,-3.1,18,RW,Buffalo Sabres,FLA
,179,1992,179,,,Dean Tiltgen,,,,,C,Buffalo Sabres,TBL
,182,1990,182,,,Rauli Raitanen,,,,,C,Winnipeg Jets,COL
,184,1989,184,,,Andrew Wolf,,,,,D,Pittsburgh Penguins,COL
20,181,1991,181,1,1999,Sean Gauthier,gauthse01,0,0.0,0,G,Winnipeg Jets,COL
,183,1986,183,,,Antonin Routa,,,,,D,Montreal Canadiens,DET
18,186,1988,186,150,1997,Jon Rohloff,rohlojo01,-21,6.4,32,D,Boston Bruins,DAL
18,190,1985,190,7,1990,Bobby Reynolds,reynobo01,-3,-0.1,2,LW,Toronto Maple Leafs,TOR
,192,1984,192,,,David Buckley,,,,,D,Toronto Maple Leafs,PIT
18,194,1983,194,91,1995,Mark Ferner,fernema01,-23,2.9,13,D,Buffalo Sabres,DAL
18,196,1982,196,3,1987,James Camazzola,camazja01,-1,-0.1,0,LW,Chicago Blackhawks,BOS
,199,1981,199,,,Rejean Vignola,,,,,C,Vancouver Canucks,PHX
18,204,1980,204,273,1989,Dan Frawley,frawlda01,-30,0.2,77,RW,Chicago Blackhawks,MTL
,189,1987,189,,,Gavin Armstrong,,,,,G,Edmonton Oilers,BUF
18,161,2005,161,1,2012,Brian Foster,fostebr01,0,0.0,0,G,Florida Panthers,PIT
18,164,2003,164,,,Ryan Oulahen,oulahry01,,,,C,Detroit Red Wings,PIT
19,163,2004,163,,,Dusty Collins,collidu01,,,,C/LW,Tampa Bay Lightning,WSH
18,166,2002,166,,,Logan Koopmans,koopmlo01,,,,G,Detroit Red Wings,CBJ
,168,2000,168,,,Zdenek Smid,,,,,G,Atlanta Thrashers,NYI
19,170,1999,170,1,2004,Matt Underhill,underma01,0,0.1,0,G,Calgary Flames,WPG
19,167,2001,167,,,Michal Blazek,blazemi01,,,,D,Dallas Stars,WPG
19,172,1997,172,175,2010,Ben Guite,guitebe01,-4,2.7,45,RW,Montreal Canadiens,BOS
20,171,1998,171,953,2016,Pavel Datsyuk,datsypa01,249,111.2,918,C,Detroit Red Wings,TBL
19,174,1996,174,616,2008,Trevor Letowski,letowtr01,-19,14.5,201,RW,Phoenix Coyotes,OTT
,176,1995,176,,,Ryan Gillis,,,,,D,Calgary Flames,OTT
,178,1993,178,,,Yuri Yeresko,,,,,D,Detroit Red Wings,OTT
,177,1994,177,,,Jeremy Schaefer,,,,,LW,Boston Bruins,FLA
,180,1992,180,,,Igor Boldin,,,,,C,St. Louis Blues,TBL
,183,1990,183,,,Corey Osmak,,,,,C,Hartford Whalers,COL
,185,1989,185,,,James Lavish,,,,,RW,Boston Bruins,COL
,182,1991,182,,,James Bode,,,,,RW,Philadelphia Flyers,COL
18,184,1986,184,1,1992,Scott Sharples,sharpsc01,0,0.3,0,G,Calgary Flames,DET
,187,1988,187,,,Tim Cole,,,,,G,Edmonton Oilers,DAL
,191,1985,191,,,Steve Shaunessy,,,,,D,Pittsburgh Penguins,TOR
,193,1984,193,,,Brent Regan,,,,,RW,Hartford Whalers,PIT
18,195,1983,195,11,1988,Yves Beaudoin,beaudyv01,-9,-0.1,0,D,Washington Capitals,DAL
,197,1982,197,,,John Shumski,,,,,C/RW,St. Louis Blues,BOS
19,200,1981,200,142,1991,Kari Takko,takkoka01,0,20.6,2,G,Quebec Nordiques,PHX
20,205,1980,205,365,1990,Dave Richter,richtda01,-38,13.7,49,D,Minnesota North Stars,MTL
20,190,1987,190,65,2000,Ian Herbers,herbeia01,-12,0.8,5,D,Buffalo Sabres,BUF
20,162,2005,162,,,P.J. Fenton,,,,,LW,San Jose Sharks,PIT
19,165,2003,165,,,Gino Guyer,guyergi01,,,,C,Dallas Stars,PIT
18,164,2004,164,,,Moises Gutierrez,gutiemo01,,,,RW,Pittsburgh Penguins,WSH
18,167,2002,167,,,Brad Schell,schelbr01,,,,C,Atlanta Thrashers,CBJ
,169,2000,169,,,Shane Bendera,,,,,G,Columbus Blue Jackets,NYI
,171,1999,171,,,Chris Legg,,,,,C,Edmonton Oilers,WPG
18,168,2001,168,40,2008,Maxim Kondratiev,kondrma01,-4,0.7,3,D,Toronto Maple Leafs,WPG
,173,1997,173,,,Robin Bacul,,,,,RW,Ottawa Senators,BOS
,172,1998,172,,,Jacques Lariviere,,,,,LW,New Jersey Devils,TBL
,175,1996,175,,,Clint Cabana,,,,,D,Vancouver Canucks,OTT
20,177,1995,177,797,2009,P.J. Axelsson,axelspj01,-26,18.2,287,LW,Boston Bruins,OTT
18,179,1993,179,93,2004,David Ling,lingda01,-11,-0.2,8,RW,Quebec Nordiques,OTT
,178,1994,178,,,Tommi Rajamaki,,,,,D,Toronto Maple Leafs,FLA
,181,1992,181,,,Kyuin Shim,,,,,RW,Edmonton Oilers,TBL
,184,1990,184,,,Owen Lessard,,,,,LW,Chicago Blackhawks,COL
,186,1989,186,,,Martin Maskarinec,,,,,D,Los Angeles Kings,COL
,183,1991,183,,,David Neilson,,,,,LW,Vancouver Canucks,COL
,185,1986,185,,,Jeff Jablonski,,,,,LW,New York Islanders,DET
20,188,1988,188,8,1994,Harijs Vitolinsh,vitolha01,0,-0.2,0,C,Montreal Canadiens,DAL
,192,1985,192,,,Terry Shold,,,,,LW,New Jersey Devils,TOR
,194,1984,194,,,Joakim Persson,,,,,RW,Chicago Blackhawks,PIT
,196,1983,196,,,Milos Riha,,,,,LW,Minnesota North Stars,DAL
,198,1982,198,,,Jim Uens,,,,,C/RW,Calgary Flames,BOS
,201,1981,201,,,Sylvain Roy,,,,,D,Chicago Blackhawks,PHX
18,206,1980,206,2,1986,Glenn Johannesen,johangl01,-1,0.0,0,LW,New York Islanders,MTL
,191,1987,191,,,Peter Fry,,,,,G,New Jersey Devils,BUF
20,163,2005,163,,,Marek Kvapil,kvapima01,,,,RW,Tampa Bay Lightning,PIT
19,166,2003,166,,,Sergei Gimayev,gimayse01,,,,D,Ottawa Senators,PIT
18,165,2004,165,,,Scott McCulloch,mcculsc01,,,,LW,Chicago Blackhawks,WSH
18,168,2002,168,,,Tim Konsorada,konsoti01,,,,RW,Columbus Blue Jackets,CBJ
18,170,2000,170,48,2009,Erik Reitz,reitzer01,-7,0.6,2,D,Minnesota Wild,NYI
,172,1999,172,,,Josh Reed,,,,,D,Vancouver Canucks,WPG
18,169,2001,169,,,Dustin Johner,johnedu01,,,,C,Florida Panthers,WPG
,174,1997,174,,,Jerad Smith,,,,,D,Chicago Blackhawks,BOS
20,173,1998,173,397,2008,Niko Kapanen,kapanni01,-25,7.1,126,C,Dallas Stars,TBL
18,176,1996,176,798,2012,Samuel Pahlsson,pahlssa01,-70,4.0,199,C,Colorado Avalanche,OTT
,178,1995,178,,,Martin Streit,,,,,RW,Philadelphia Flyers,OTT
,180,1993,180,,,Tom White,,,,,C,Chicago Blackhawks,OTT
,179,1994,179,,,Chris Wickenheiser,,,,,G,Edmonton Oilers,FLA
,182,1992,182,,,Nick Naumenko,,,,,D,St. Louis Blues,TBL
,185,1990,185,,,Richard Zemlicka,,,,,W,Edmonton Oilers,COL
,187,1989,187,,,Victor Gervais,,,,,C,Washington Capitals,COL
,184,1991,184,,,Derek Herlofsky,,,,,G,Minnesota North Stars,COL
,186,1986,186,,,Pierre Millier,,,,,D,Quebec Nordiques,DET
,189,1988,189,,,Brett Peterson,,,,,D,Calgary Flames,DAL
,193,1985,193,,,Carl Valimont,,,,,D,Vancouver Canucks,TOR
,195,1984,195,,,Jay Rose,,,,,D,Detroit Red Wings,PIT
,197,1983,197,,,Dave Shellington,,,,,LW,New York Islanders,DAL
,199,1982,199,,,Stu Wenaas,,,,,D,Pittsburgh Penguins,BOS
,202,1981,202,,,Steve Kudebeh,,,,,G,Minnesota North Stars,PHX
,207,1980,207,,,Jens Ohling,,,,,LW,Boston Bruins,MTL
,192,1987,192,,,John Fletcher,,,,,G,Vancouver Canucks,BUF
18,164,2005,164,,,Roman Derlyuk,derlyro01,,,,D,Florida Panthers,PIT
19,167,2003,167,,,Zach Tarkir,tarkiza01,,,,D,New Jersey Devils,PIT
19,166,2004,166,,,Peter Guggisberg,guggipe01,,,,RW,Washington Capitals,WSH
18,169,2002,169,,,Jeremy Swanson,swansje01,,,,D,Florida Panthers,CBJ
29,171,2000,171,212,2004,Roman Cechmanek,cechmro01,0,38.1,1,G,Philadelphia Flyers,NYI
,173,1999,173,,,Jan Sandstrom,,,,,D,Anaheim Ducks,WPG
21,170,2001,170,,,Jan Tabacek,tabacja01,,,,D,Anaheim Ducks,WPG
19,175,1997,175,99,2008,Johan Holmqvist,holmqjo01,0,10.1,4,G,New York Rangers,BOS
,174,1998,174,,,Brett Allan,,,,,C,Tampa Bay Lightning,TBL
20,177,1996,177,256,2007,Reed Low,lowre01,-3,-0.3,19,RW,St. Louis Blues,OTT
18,179,1995,179,269,2004,Jean-Luc Grand-Pierre,grandje01,-53,3.8,20,D,St. Louis Blues,OTT
,181,1993,181,,,Ryan Golden,,,,,C,Boston Bruins,OTT
,180,1994,180,,,Drew Palmer,,,,,D,Pittsburgh Penguins,FLA
,183,1992,183,,,Justin Krall,,,,,D,Detroit Red Wings,TBL
,186,1990,186,,,Derek Maguire,,,,,D,Montreal Canadiens,COL
20,188,1989,188,3,1993,Roy Mitchell,mitchro01,0,0.1,0,D,Montreal Canadiens,COL
,185,1991,185,,,Chris Belanger,,,,,D,Hartford Whalers,COL
,187,1986,187,,,Tero Toivola,,,,,W,Washington Capitals,DET
,190,1988,190,,,Ari Matilainen,,,,,RW,Minnesota North Stars,DAL
,194,1985,194,,,Paul Tory,,,,,C,Hartford Whalers,TOR
19,196,1984,196,174,1994,Tom Tilley,tilleto01,19,10.0,42,D,St. Louis Blues,PIT
23,198,1983,198,2,1985,Thomas Rundqvist,rundqth01,1,0.0,1,C,Montreal Canadiens,DAL
,200,1982,200,,,Alain Raymond,,,,,LW,Vancouver Canucks,BOS
,203,1981,203,,,Richard Bourque,,,,,LW,Boston Bruins,PHX
,208,1980,208,,,Scott Robinson,,,,,G,Montreal Canadiens,MTL
,193,1987,193,,,Larry Olimb,,,,,D,Minnesota North Stars,BUF
18,165,2005,165,,,Kevin Beech,beechke01,,,,G,Tampa Bay Lightning,PIT
18,168,2003,168,624,2019,Marc Methot,methoma01,52,30.8,123,D,Columbus Blue Jackets,PIT
19,167,2004,167,,,Rob Page,pagero01,,,,D,Columbus Blue Jackets,WSH
20,170,2002,170,,,P.J. Atherton,,,,,D,Tampa Bay Lightning,CBJ
,172,2000,172,,,Scott Selig,,,,,RW,Montreal Canadiens,NYI
18,174,1999,174,2,2004,Damian Surma,surmada01,1,0.3,2,C,Carolina Hurricanes,WPG
18,171,2001,171,,,Eric Himelfarb,himeler01,,,,C,Montreal Canadiens,WPG
,176,1997,176,,,Kevin Bolibruck,,,,,D,Edmonton Oilers,BOS
,175,1998,175,,,Cam Ondrik,,,,,G,Philadelphia Flyers,TBL
,178,1996,178,,,Reggie Berg,,,,,C,Toronto Maple Leafs,OTT
,180,1995,180,,,Derrick Pyke,,,,,RW,Pittsburgh Penguins,OTT
18,182,1993,182,1,2001,Sean Selmser,selmsse01,0,0.0,0,LW,Pittsburgh Penguins,OTT
,181,1994,181,,,Jeff Williams,,,,,C,New Jersey Devils,FLA
,184,1992,184,,,Kurt Seher,,,,,D,Boston Bruins,TBL
,187,1990,187,,,Jason Winch,,,,,LW,Buffalo Sabres,COL
,189,1989,189,,,Sergei Gomolyako,,,,,C,Calgary Flames,COL
,186,1991,186,,,Jim Bermingham,,,,,C,Detroit Red Wings,COL
,188,1986,188,,,Blaine Rude,,,,,RW,Philadelphia Flyers,DET
,191,1988,191,,,Paul Constantin,,,,,C,Vancouver Canucks,DAL
,195,1985,195,,,Gordon Ernst,,,,,C,Minnesota North Stars,TOR
,197,1984,197,,,Rick Forst,,,,,LW,Winnipeg Jets,PIT
18,199,1983,199,735,2008,Dominik Hasek,hasekdo01,0,156.8,19,G,Chicago Blackhawks,DAL
,201,1982,201,,,Mike Savage,,,,,LW,Winnipeg Jets,BOS
18,204,1981,204,13,1986,Bruce Eakin,eakinbr01,-7,-0.1,4,C,Calgary Flames,PHX
,209,1980,209,,,John Bader,,,,,LW,Buffalo Sabres,MTL
,194,1987,194,,,Daryn McBride,,,,,C,Pittsburgh Penguins,BUF
18,166,2005,166,,,Jason Lynch,lynchja02,,,,D,Colorado Avalanche,PIT
18,169,2003,169,,,Lukas Bolf,bolflu01,,,,D,Pittsburgh Penguins,PIT
18,168,2004,168,,,Kevin Cormier,cormike01,,,,RW,Phoenix Coyotes,WSH
19,171,2002,171,,,Robert Goepfert,goepfro01,,,,G,Pittsburgh Penguins,CBJ
,173,2000,173,,,Tomas Harant,,,,,D,Nashville Predators,NYI
,175,1999,175,,,Kyle Clark,,,,,RW,Washington Capitals,WPG
20,172,2001,172,859,2018,Dennis Seidenberg,seidede01,39,49.1,251,D,Philadelphia Flyers,WPG
18,177,1997,177,435,2008,Ladislav Nagy,nagyla01,35,34.1,311,LW,St. Louis Blues,BOS
,176,1998,176,,,B.J. Ketcheson,,,,,D,Florida Panthers,TBL
19,179,1996,179,970,2012,Pavel Kubina,kubinpa01,-102,64.1,386,D,Tampa Bay Lightning,OTT
18,181,1995,181,22,2006,Dan Smith,smithda02,8,0.9,0,D,Colorado Avalanche,OTT
,183,1993,183,,,Jason Disher,,,,,D,Ottawa Senators,OTT
,182,1994,182,,,Alexei Lazarenko,,,,,LW,New York Rangers,FLA
,185,1992,185,,,Layne Roland,,,,,RW,Chicago Blackhawks,TBL
,188,1990,188,,,Mike Murray,,,,,RW,Calgary Flames,COL
,190,1989,190,,,Andrei Khomutov,,,,,RW,Quebec Nordiques,COL
,187,1991,187,,,Daniel Reimann,,,,,D,New Jersey Devils,COL
18,189,1986,189,2,1990,Mike Greenlay,greenmi01,0,-0.1,0,G,Edmonton Oilers,DET
,192,1988,192,,,Mark Sorensen,,,,,D,Washington Capitals,DAL
18,196,1985,196,12,1988,Steve Nemeth,nemetst01,-4,-0.1,2,C,New York Rangers,TOR
,198,1984,198,,,Ed Lowney,,,,,RW,Vancouver Canucks,PIT
,200,1983,200,,,Warren Yadlowski,,,,,C,Edmonton Oilers,DAL
,202,1982,202,,,Vincent Lukac,,,,,RW,Quebec Nordiques,BOS
,205,1981,205,,,Steve Tsujiura,,,,,C,Philadelphia Flyers,PHX
19,210,1980,210,385,1994,Andy Brickley,brickan01,-20,12.5,222,LW/C,Philadelphia Flyers,MTL
,195,1987,195,,,John Preston,,,,,C,Los Angeles Kings,BUF
20,167,2005,167,,,Joe Fallon,fallojo01,,,,G,Chicago Blackhawks,PIT
19,170,2003,170,,,Andreas Sundin,sundian01,,,,LW,Detroit Red Wings,PIT
19,169,2004,169,,,Jordan Foote,footejo01,,,,LW,New York Rangers,WSH
19,172,2002,172,35,2019,Mike McKenna,mckenmi01,0,3.5,1,G,Nashville Predators,CBJ
27,174,2000,174,102,2003,Jarno Kultanen,kultaja01,-3,3.0,13,D,Boston Bruins,NYI
,176,1999,176,,,Doug Meyer,,,,,LW,Pittsburgh Penguins,WPG
19,173,2001,173,,,Justin Aikins,aikinju01,,,,C,Columbus Blue Jackets,WPG
,178,1997,178,,,Tony Mohagen,,,,,LW,Anaheim Ducks,BOS
,177,1998,177,,,Vincent Malts,,,,,RW,Vancouver Canucks,TBL
,180,1996,180,,,Michael Anderson,,,,,RW,Washington Capitals,OTT
,182,1995,182,,,Per Eklund,,,,,LW,Detroit Red Wings,OTT
,184,1993,184,,,Todd Holt,,,,,RW,San Jose Sharks,OTT
,183,1994,183,,,Jason Boudrias,,,,,C,Florida Panthers,FLA
18,186,1992,186,991,2010,Stephane Yelle,yellest01,7,12.2,265,C,New Jersey Devils,TBL
,189,1990,189,,,Darren Wetherill,,,,,D,Boston Bruins,COL
21,191,1989,191,712,2006,Vladimir Malakhov,malakvl01,48,59.2,346,D,New York Islanders,COL
,188,1991,188,,,Brent Brekke,,,,,D,Quebec Nordiques,COL
19,190,1986,190,2,1992,Scott King,kingsc01,0,0.0,0,G,Detroit Red Wings,DET
,193,1988,193,,,David Pancoe,,,,,LW,Pittsburgh Penguins,DAL
,197,1985,197,,,Erik Hamalainen,,,,,D,Detroit Red Wings,TOR
,199,1984,199,,,Ron Annear,,,,,D,Montreal Canadiens,PIT
,201,1983,201,,,William McCormick,,,,,C,Philadelphia Flyers,DAL
,203,1982,203,,,Tom Allen,,,,,G,Philadelphia Flyers,BOS
,206,1981,206,,,Warren Harper,,,,,RW,Buffalo Sabres,PHX
,196,1987,196,,,Ron Bernacci,,,,,C,Toronto Maple Leafs,BUF
18,168,2005,168,9,2010,Justin Mercier,merciju01,2,0.3,2,F,Colorado Avalanche,PIT
18,171,2003,171,,,Denis Stasyuk,stasyde01,,,,C,Florida Panthers,PIT
18,170,2004,170,,,Ladislav Scurko,scurkla01,,,,C,Philadelphia Flyers,WSH
18,173,2002,173,,,Luke Fritshaw,fritslu01,,,,D,Anaheim Ducks,CBJ
,175,2000,175,,,Sven Helfenstein,,,,,LW,New York Rangers,NYI
,177,1999,177,,,Jay Dardis,,,,,C,New York Rangers,WPG
18,174,2001,174,,,Alexander Golovin,goloval01,,,,LW,Chicago Blackhawks,WPG
,179,1997,179,,,Mark Moore,,,,,D,Pittsburgh Penguins,BOS
20,178,1998,178,16,2003,Jesse Fibiger,fibigje01,-5,-0.3,0,D,Anaheim Ducks,TBL
,181,1996,181,,,Timo Vertala,,,,,RW,Montreal Canadiens,OTT
,183,1995,183,,,Kaj Linna,,,,,D,Ottawa Senators,OTT
,185,1993,185,,,Ryan Nauss,,,,,LW,Tampa Bay Lightning,OTT
,184,1994,184,,,Brad Englehart,,,,,C,Anaheim Ducks,FLA
,187,1992,187,,,Fran Bussey,,,,,C,Pittsburgh Penguins,TBL
,190,1990,190,,,Scott Davis,,,,,D,Quebec Nordiques,COL
,192,1989,192,,,Justin Tomberlin,,,,,C,Toronto Maple Leafs,COL
,189,1991,189,,,Tony Iob,,,,,LW,Buffalo Sabres,COL
,191,1986,191,,,Paul Kelly,,,,,D,Los Angeles Kings,DET
,194,1988,194,,,Paul Cain,,,,,C,New York Rangers,DAL
,198,1985,198,,,Maurice Mansi,,,,,C,Montreal Canadiens,TOR
,200,1984,200,,,Petr Rucka,,,,,C,Calgary Flames,PIT
,202,1983,202,,,Paul Fitzsimmons,,,,,D,Boston Bruins,DAL
,204,1982,204,,,Bob Lowes,,,,,C,New York Rangers,BOS
,207,1981,207,,,Jeff Baikie,,,,,LW,Los Angeles Kings,PHX
,197,1987,197,,,Dale Marquette,,,,,LW,Chicago Blackhawks,BUF
18,169,2005,169,,,Mike Gauthier,gauthmi01,,,,D,St. Louis Blues,PIT
19,172,2003,172,,,Pavel Voroshnin,vorospa01,,,,D,Buffalo Sabres,PIT
18,171,2004,171,,,Frederik Cabana,cabanfr01,,,,C,Philadelphia Flyers,WSH
18,174,2002,174,,,Karri Akkanen,akkanka01,,,,RW,Tampa Bay Lightning,CBJ
26,176,2000,176,38,2002,Jukka Hentunen,hentuju01,-9,0.3,9,RW,Calgary Flames,NYI
,178,1999,178,,,Seneque Hyacinthe,,,,,LW,Buffalo Sabres,WPG
18,175,2001,175,491,2015,Ryane Clowe,clowery01,7,32.1,309,LW,San Jose Sharks,WPG
,180,1997,180,,,Jim Baxter,,,,,D,Boston Bruins,BOS
,179,1998,179,,,Nate Forster,,,,,D,Washington Capitals,TBL
,182,1996,182,,,Thomas Brown,,,,,D,Boston Bruins,OTT
18,184,1995,184,45,2003,Ray Schultz,schulra01,-1,1.1,4,D,Ottawa Senators,OTT
18,186,1993,186,7,1998,Tom Askey,askeyto01,0,0.5,0,G,Anaheim Ducks,OTT
,185,1994,185,,,Rob Guinn,,,,,D,Edmonton Oilers,FLA
,188,1992,188,,,Michael Burman,,,,,D,Montreal Canadiens,TBL
,191,1990,191,,,Troy Neumier,,,,,D,Vancouver Canucks,COL
,193,1989,193,,,Joe Larson,,,,,C,Winnipeg Jets,COL
,190,1991,190,,,Trevor Duhaime,,,,,RW,Washington Capitals,COL
18,192,1986,192,32,1999,Frederic Chabot,chabofr01,0,2.8,0,G,New Jersey Devils,DET
18,195,1988,195,35,1996,David Sacco,saccoda01,-4,0.9,18,RW,Toronto Maple Leafs,DAL
,199,1985,199,,,Dave Buda,,,,,LW,Boston Bruins,TOR
,201,1984,201,,,Michael Orn,,,,,C,Minnesota North Stars,PIT
,203,1983,203,,,Garth Hildebrand,,,,,LW,Pittsburgh Penguins,DAL
,205,1982,205,,,Mike Craig,,,,,G,Buffalo Sabres,BOS
,208,1981,208,,,Danny Burrows,,,,,G,Montreal Canadiens,PHX
,198,1987,198,,,Darren Nauss,,,,,RW,Quebec Nordiques,BUF
18,170,2005,170,,,Sean Zimmerman,zimmese01,,,,D,New Jersey Devils,PIT
,173,2003,173,,,Tyler Johnson,,,,,C,Calgary Flames,PIT
18,172,2004,172,,,Matt Auffrey,auffrma01,,,,RW,Anaheim Ducks,WSH
19,175,2002,175,56,2008,Matt Foy,foyma01,-6,1.0,13,RW,Minnesota Wild,CBJ
,177,2000,177,,,Michael Ayers,,,,,G,Chicago Blackhawks,NYI
,179,1999,179,,,Donald Choukalos,,,,,G,Boston Bruins,WPG
24,176,2001,176,836,2016,Marek Zidlicky,zidlima01,-64,70.7,417,D,New York Rangers,WPG
,181,1997,181,,,Mat Snesrud,,,,,D,Anaheim Ducks,BOS
,180,1998,180,,,Stefan Lundqvist,,,,,RW,New York Rangers,TBL
,183,1996,183,,,Alexandre Couture,,,,,D,Florida Panthers,OTT
,185,1995,185,,,Igor Karpenko,,,,,G,Anaheim Ducks,OTT
,187,1993,187,,,Briane Thompson,,,,,D,Florida Panthers,OTT
,186,1994,186,,,Ramil Saifullin,,,,,C,Winnipeg Jets,FLA
,189,1992,189,,,C. J. Denomme,,,,,G,Detroit Red Wings,TBL
,192,1990,192,,,Travis Tucker,,,,,D,Detroit Red Wings,COL
20,194,1989,194,75,1996,Mark Astley,astlema01,-15,3.8,23,D,Buffalo Sabres,COL
,191,1991,191,,,Vyachesl Uvayev,,,,,D,New York Rangers,COL
,193,1986,193,,,Kelly Cain,,,,,C,Pittsburgh Penguins,DET
,196,1988,196,,,Brad Hyatt,,,,,D,Los Angeles Kings,DAL
,200,1985,200,,,Brad Hamilton,,,,,D,Chicago Blackhawks,TOR
19,202,1984,202,620,2004,Kevin Miller,milleke02,-7,24.8,335,C,New York Rangers,PIT
,204,1983,204,,,Allan Acton,,,,,LW,Hartford Whalers,DAL
,206,1982,206,,,Arnold Kadlec,,,,,D,Minnesota North Stars,BOS
18,209,1981,209,133,1992,Richard Zemlak,zemlari01,-26,-2.9,14,RW,St. Louis Blues,PHX
,199,1987,199,,,David Porter,,,,,LW,New York Rangers,BUF
18,171,2005,171,12,2014,Nick Drazenovic,drazeni01,-6,-0.4,0,C,St. Louis Blues,PIT
26,174,2003,174,57,2004,Esa Pirnes,pirnees01,-9,0.0,11,C,Los Angeles Kings,PIT
20,173,2004,173,342,2017,Adam Pardy,pardyad01,7,11.2,52,D,Calgary Flames,WSH
19,176,2002,176,219,2019,Curtis McElhinney,mcelhcu01,0,31.6,4,G,Calgary Flames,CBJ
,178,2000,178,,,Jeff Dwyer,,,,,D,Atlanta Thrashers,NYI
,180,1999,180,,,Tore Vikingstad,,,,,LW,St. Louis Blues,WPG
27,177,2001,177,,,Andrei Razin,razinan01,,,,C,Philadelphia Flyers,WPG
19,182,1997,182,321,2014,Mike Mottau,mottami01,-16,12.4,58,D,New York Rangers,BOS
,181,1998,181,,,Jonathan Gagnon,,,,,C,Toronto Maple Leafs,TBL
,184,1996,184,,,Mike Vellinga,,,,,D,Chicago Blackhawks,OTT
,186,1995,186,,,Joe Cardarelli,,,,,LW,Tampa Bay Lightning,OTT
20,188,1993,188,365,2010,Manny Legace,legacma01,0,60.2,9,G,Hartford Whalers,OTT
,187,1994,187,,,Tom Buckley,,,,,C,Hartford Whalers,FLA
,190,1992,190,,,Colin Schmidt,,,,,C,Edmonton Oilers,TBL
,193,1990,193,,,Greg Hanson,,,,,D,Philadelphia Flyers,COL
,195,1989,195,,,Matt Saunders,,,,,LW,Chicago Blackhawks,COL
,192,1991,192,,,Jeff Lembke,,,,,G,Pittsburgh Penguins,COL
,194,1986,194,,,Kenton Rein,,,,,G,Buffalo Sabres,DET
,197,1988,197,,,Daniel Maurice,,,,,C,Chicago Blackhawks,DAL
,201,1985,201,,,Vince Guidotti,,,,,D,St. Louis Blues,TOR
19,203,1984,203,59,1991,Ken Quinney,quinnke01,-4,0.6,20,RW,Quebec Nordiques,PIT
19,205,1983,205,64,1992,Allan Stewart,stewaal01,-11,-0.7,10,LW,New Jersey Devils,DAL
,207,1982,207,,,Tony Gilliard,,,,,LW,Boston Bruins,BOS
,210,1981,210,,,Dave Randerson,,,,,RW,New York Islanders,PHX
,200,1987,200,,,Darin Bannister,,,,,D,Detroit Red Wings,BUF
18,172,2005,172,,,Lukas Vantuch,vantulu01,,,,RW,Boston Bruins,PIT
20,175,2003,175,,,Mike Hamilton,hamilmi01,,,,LW,Atlanta Thrashers,PIT
20,174,2004,174,73,2012,Scott Parse,parsesc01,19,4.2,30,C,Los Angeles Kings,WSH
19,177,2002,177,,,Jake Taylor,tayloja01,,,,D,New York Rangers,CBJ
,179,2000,179,,,Vadim Sozinov,,,,,C,Toronto Maple Leafs,NYI
20,181,1999,181,32,2004,Kent McDonell,mcdonke01,-8,-0.3,3,RW,Detroit Red Wings,WPG
